order_id,item_id,product_id,quantity,list_price,discount,source,extraction_date
803,4,83,2,149.99,0.05,postgres db,2025-04-18 21:40:55
804,1,89,2,209.99,0.2,postgres db,2025-04-18 21:40:55
804,2,53,1,749.99,0.07,postgres db,2025-04-18 21:40:55
804,3,50,2,5999.99,0.05,postgres db,2025-04-18 21:40:55
805,1,24,1,549.99,0.05,postgres db,2025-04-18 21:40:55
805,2,33,2,469.99,0.2,postgres db,2025-04-18 21:40:55
805,3,62,2,3499.99,0.2,postgres db,2025-04-18 21:40:55
805,4,32,1,469.99,0.07,postgres db,2025-04-18 21:40:55
805,5,6,2,469.99,0.05,postgres db,2025-04-18 21:40:55
806,1,93,2,209.99,0.1,postgres db,2025-04-18 21:40:55
806,2,97,1,349.99,0.2,postgres db,2025-04-18 21:40:55
806,3,77,2,799.99,0.1,postgres db,2025-04-18 21:40:55
806,4,82,2,659.99,0.2,postgres db,2025-04-18 21:40:55
806,5,91,2,349.99,0.07,postgres db,2025-04-18 21:40:55
807,1,21,2,269.99,0.2,postgres db,2025-04-18 21:40:55
807,2,6,1,469.99,0.07,postgres db,2025-04-18 21:40:55
807,3,3,2,999.99,0.07,postgres db,2025-04-18 21:40:55
807,4,9,2,2999.99,0.2,postgres db,2025-04-18 21:40:55
807,5,16,1,599.99,0.2,postgres db,2025-04-18 21:40:55
808,1,96,2,349.99,0.05,postgres db,2025-04-18 21:40:55
808,2,18,1,449.0,0.05,postgres db,2025-04-18 21:40:55
808,3,85,1,329.99,0.05,postgres db,2025-04-18 21:40:55
808,4,19,2,449.0,0.05,postgres db,2025-04-18 21:40:55
809,1,78,1,647.99,0.1,postgres db,2025-04-18 21:40:55
809,2,26,1,599.99,0.2,postgres db,2025-04-18 21:40:55
809,3,92,2,209.99,0.1,postgres db,2025-04-18 21:40:55
810,1,103,2,551.99,0.05,postgres db,2025-04-18 21:40:55
810,2,100,1,489.99,0.2,postgres db,2025-04-18 21:40:55
810,3,56,1,5499.99,0.05,postgres db,2025-04-18 21:40:55
810,4,22,1,269.99,0.2,postgres db,2025-04-18 21:40:55
811,1,45,2,869.99,0.07,postgres db,2025-04-18 21:40:55
811,2,54,1,3199.99,0.2,postgres db,2025-04-18 21:40:55
811,3,70,1,659.99,0.07,postgres db,2025-04-18 21:40:55
811,4,66,1,250.99,0.1,postgres db,2025-04-18 21:40:55
812,1,76,2,299.99,0.1,postgres db,2025-04-18 21:40:55
812,2,40,1,4999.99,0.2,postgres db,2025-04-18 21:40:55
813,1,96,2,349.99,0.1,postgres db,2025-04-18 21:40:55
813,2,85,2,329.99,0.2,postgres db,2025-04-18 21:40:55
813,3,33,2,469.99,0.2,postgres db,2025-04-18 21:40:55
813,4,26,2,599.99,0.07,postgres db,2025-04-18 21:40:55
813,5,71,2,416.99,0.05,postgres db,2025-04-18 21:40:55
814,1,69,2,416.99,0.1,postgres db,2025-04-18 21:40:55
814,2,100,1,489.99,0.1,postgres db,2025-04-18 21:40:55
814,3,65,1,346.99,0.2,postgres db,2025-04-18 21:40:55
814,4,83,2,149.99,0.05,postgres db,2025-04-18 21:40:55
815,1,105,2,533.99,0.2,postgres db,2025-04-18 21:40:55
815,2,102,2,489.99,0.2,postgres db,2025-04-18 21:40:55
815,3,87,2,189.99,0.1,postgres db,2025-04-18 21:40:55
815,4,23,1,299.99,0.07,postgres db,2025-04-18 21:40:55
816,1,75,2,599.99,0.1,postgres db,2025-04-18 21:40:55
816,2,64,2,489.99,0.2,postgres db,2025-04-18 21:40:55
817,1,85,1,329.99,0.05,postgres db,2025-04-18 21:40:55
817,2,105,2,533.99,0.07,postgres db,2025-04-18 21:40:55
817,3,48,2,1499.99,0.05,postgres db,2025-04-18 21:40:55
818,1,103,1,551.99,0.05,postgres db,2025-04-18 21:40:55
818,2,44,2,539.99,0.07,postgres db,2025-04-18 21:40:55
818,3,19,2,449.0,0.05,postgres db,2025-04-18 21:40:55
818,4,48,2,1499.99,0.05,postgres db,2025-04-18 21:40:55
819,1,94,1,249.99,0.2,postgres db,2025-04-18 21:40:55
820,1,107,1,416.99,0.05,postgres db,2025-04-18 21:40:55
821,1,102,1,489.99,0.07,postgres db,2025-04-18 21:40:55
821,2,70,2,659.99,0.2,postgres db,2025-04-18 21:40:55
821,3,6,1,469.99,0.2,postgres db,2025-04-18 21:40:55
821,4,107,1,416.99,0.05,postgres db,2025-04-18 21:40:55
822,1,53,1,749.99,0.05,postgres db,2025-04-18 21:40:55
822,2,72,1,619.99,0.2,postgres db,2025-04-18 21:40:55
823,1,56,2,5499.99,0.07,postgres db,2025-04-18 21:40:55
823,2,86,2,149.99,0.2,postgres db,2025-04-18 21:40:55
823,3,81,1,1099.99,0.2,postgres db,2025-04-18 21:40:55
824,1,92,2,209.99,0.1,postgres db,2025-04-18 21:40:55
825,1,19,1,449.0,0.1,postgres db,2025-04-18 21:40:55
825,2,30,2,999.99,0.2,postgres db,2025-04-18 21:40:55
826,1,45,2,869.99,0.2,postgres db,2025-04-18 21:40:55
826,2,36,1,832.99,0.1,postgres db,2025-04-18 21:40:55
827,1,43,1,5299.99,0.05,postgres db,2025-04-18 21:40:55
827,2,41,1,1469.99,0.2,postgres db,2025-04-18 21:40:55
827,3,28,1,2499.99,0.2,postgres db,2025-04-18 21:40:55
827,4,108,1,449.99,0.2,postgres db,2025-04-18 21:40:55
828,1,25,2,499.99,0.2,postgres db,2025-04-18 21:40:55
828,2,24,1,549.99,0.2,postgres db,2025-04-18 21:40:55
828,3,55,2,2699.99,0.07,postgres db,2025-04-18 21:40:55
829,1,103,1,551.99,0.2,postgres db,2025-04-18 21:40:55
829,2,105,2,533.99,0.1,postgres db,2025-04-18 21:40:55
830,1,85,2,329.99,0.2,postgres db,2025-04-18 21:40:55
830,2,100,2,489.99,0.07,postgres db,2025-04-18 21:40:55
830,3,96,2,349.99,0.2,postgres db,2025-04-18 21:40:55
831,1,67,1,250.99,0.2,postgres db,2025-04-18 21:40:55
831,2,11,1,1680.99,0.2,postgres db,2025-04-18 21:40:55
831,3,68,1,449.99,0.1,postgres db,2025-04-18 21:40:55
832,1,54,1,3199.99,0.05,postgres db,2025-04-18 21:40:55
832,2,45,1,869.99,0.2,postgres db,2025-04-18 21:40:55
832,3,27,1,999.99,0.07,postgres db,2025-04-18 21:40:55
832,4,16,2,599.99,0.1,postgres db,2025-04-18 21:40:55
833,1,20,2,599.99,0.05,postgres db,2025-04-18 21:40:55
834,1,54,1,3199.99,0.07,postgres db,2025-04-18 21:40:55
834,2,21,1,269.99,0.05,postgres db,2025-04-18 21:40:55
834,3,78,1,647.99,0.2,postgres db,2025-04-18 21:40:55
835,1,65,2,346.99,0.07,postgres db,2025-04-18 21:40:55
835,2,82,1,659.99,0.2,postgres db,2025-04-18 21:40:55
835,3,2,1,749.99,0.05,postgres db,2025-04-18 21:40:55
836,1,108,2,449.99,0.2,postgres db,2025-04-18 21:40:55
837,1,51,1,6499.99,0.05,postgres db,2025-04-18 21:40:55
837,2,97,1,349.99,0.1,postgres db,2025-04-18 21:40:55
837,3,87,2,189.99,0.2,postgres db,2025-04-18 21:40:55
838,1,28,1,2499.99,0.1,postgres db,2025-04-18 21:40:55
838,2,10,1,1549.0,0.1,postgres db,2025-04-18 21:40:55
838,3,100,2,489.99,0.05,postgres db,2025-04-18 21:40:55
838,4,65,2,346.99,0.07,postgres db,2025-04-18 21:40:55
839,1,55,1,2699.99,0.07,postgres db,2025-04-18 21:40:55
839,2,85,1,329.99,0.1,postgres db,2025-04-18 21:40:55
839,3,58,2,4999.99,0.05,postgres db,2025-04-18 21:40:55
840,1,27,1,999.99,0.07,postgres db,2025-04-18 21:40:55
840,2,43,1,5299.99,0.07,postgres db,2025-04-18 21:40:55
840,3,106,2,449.99,0.2,postgres db,2025-04-18 21:40:55
841,1,22,2,269.99,0.1,postgres db,2025-04-18 21:40:55
841,2,9,1,2999.99,0.2,postgres db,2025-04-18 21:40:55
841,3,11,1,1680.99,0.2,postgres db,2025-04-18 21:40:55
841,4,90,2,209.99,0.07,postgres db,2025-04-18 21:40:55
841,5,100,1,489.99,0.1,postgres db,2025-04-18 21:40:55
842,1,81,2,1099.99,0.07,postgres db,2025-04-18 21:40:55
842,2,42,1,2299.99,0.1,postgres db,2025-04-18 21:40:55
843,1,72,1,619.99,0.1,postgres db,2025-04-18 21:40:55
843,2,75,2,599.99,0.1,postgres db,2025-04-18 21:40:55
843,3,81,1,1099.99,0.1,postgres db,2025-04-18 21:40:55
843,4,23,2,299.99,0.07,postgres db,2025-04-18 21:40:55
844,1,79,2,402.99,0.07,postgres db,2025-04-18 21:40:55
844,2,12,1,549.99,0.1,postgres db,2025-04-18 21:40:55
844,3,83,2,149.99,0.2,postgres db,2025-04-18 21:40:55
844,4,48,1,1499.99,0.2,postgres db,2025-04-18 21:40:55
844,5,63,2,3499.99,0.05,postgres db,2025-04-18 21:40:55
845,1,16,2,599.99,0.2,postgres db,2025-04-18 21:40:55
845,2,75,1,599.99,0.2,postgres db,2025-04-18 21:40:55
845,3,26,2,599.99,0.05,postgres db,2025-04-18 21:40:55
845,4,73,2,749.99,0.2,postgres db,2025-04-18 21:40:55
845,5,88,1,189.99,0.05,postgres db,2025-04-18 21:40:55
846,1,46,2,1409.99,0.05,postgres db,2025-04-18 21:40:55
846,2,47,1,5299.99,0.07,postgres db,2025-04-18 21:40:55
846,3,71,1,416.99,0.1,postgres db,2025-04-18 21:40:55
846,4,72,2,619.99,0.05,postgres db,2025-04-18 21:40:55
846,5,103,2,551.99,0.07,postgres db,2025-04-18 21:40:55
847,1,61,2,4999.99,0.05,postgres db,2025-04-18 21:40:55
848,1,93,1,209.99,0.07,postgres db,2025-04-18 21:40:55
848,2,100,2,489.99,0.2,postgres db,2025-04-18 21:40:55
848,3,88,2,189.99,0.2,postgres db,2025-04-18 21:40:55
848,4,41,2,1469.99,0.07,postgres db,2025-04-18 21:40:55
849,1,109,1,416.99,0.2,postgres db,2025-04-18 21:40:55
850,1,101,2,339.99,0.07,postgres db,2025-04-18 21:40:55
850,2,5,2,1320.99,0.07,postgres db,2025-04-18 21:40:55
850,3,37,1,379.99,0.07,postgres db,2025-04-18 21:40:55
851,1,30,1,999.99,0.2,postgres db,2025-04-18 21:40:55
851,2,93,1,209.99,0.05,postgres db,2025-04-18 21:40:55
852,1,46,2,1409.99,0.07,postgres db,2025-04-18 21:40:55
853,1,99,1,299.99,0.05,postgres db,2025-04-18 21:40:55
853,2,58,2,4999.99,0.2,postgres db,2025-04-18 21:40:55
853,3,42,2,2299.99,0.2,postgres db,2025-04-18 21:40:55
853,4,45,1,869.99,0.2,postgres db,2025-04-18 21:40:55
853,5,6,1,469.99,0.05,postgres db,2025-04-18 21:40:55
854,1,87,1,189.99,0.1,postgres db,2025-04-18 21:40:55
855,1,18,1,449.0,0.1,postgres db,2025-04-18 21:40:55
855,2,93,2,209.99,0.2,postgres db,2025-04-18 21:40:55
855,3,89,1,209.99,0.2,postgres db,2025-04-18 21:40:55
856,1,38,2,549.99,0.05,postgres db,2025-04-18 21:40:55
857,1,29,1,999.99,0.2,postgres db,2025-04-18 21:40:55
858,1,45,2,869.99,0.2,postgres db,2025-04-18 21:40:55
858,2,5,1,1320.99,0.2,postgres db,2025-04-18 21:40:55
858,3,14,1,269.99,0.07,postgres db,2025-04-18 21:40:55
858,4,73,2,749.99,0.07,postgres db,2025-04-18 21:40:55
859,1,38,2,549.99,0.07,postgres db,2025-04-18 21:40:55
859,2,13,1,269.99,0.1,postgres db,2025-04-18 21:40:55
859,3,14,2,269.99,0.1,postgres db,2025-04-18 21:40:55
859,4,71,2,416.99,0.1,postgres db,2025-04-18 21:40:55
859,5,36,2,832.99,0.1,postgres db,2025-04-18 21:40:55
860,1,6,1,469.99,0.05,postgres db,2025-04-18 21:40:55
860,2,24,2,549.99,0.2,postgres db,2025-04-18 21:40:55
860,3,25,1,499.99,0.2,postgres db,2025-04-18 21:40:55
860,4,58,2,4999.99,0.07,postgres db,2025-04-18 21:40:55
860,5,95,2,299.99,0.05,postgres db,2025-04-18 21:40:55
861,1,14,2,269.99,0.07,postgres db,2025-04-18 21:40:55
861,2,62,1,3499.99,0.2,postgres db,2025-04-18 21:40:55
862,1,85,1,329.99,0.05,postgres db,2025-04-18 21:40:55
862,2,99,1,299.99,0.2,postgres db,2025-04-18 21:40:55
862,3,49,2,3499.99,0.07,postgres db,2025-04-18 21:40:55
863,1,93,2,209.99,0.1,postgres db,2025-04-18 21:40:55
864,1,37,1,379.99,0.1,postgres db,2025-04-18 21:40:55
864,2,65,2,346.99,0.05,postgres db,2025-04-18 21:40:55
864,3,13,1,269.99,0.2,postgres db,2025-04-18 21:40:55
865,1,109,2,416.99,0.1,postgres db,2025-04-18 21:40:55
865,2,34,1,469.99,0.05,postgres db,2025-04-18 21:40:55
866,1,88,1,189.99,0.2,postgres db,2025-04-18 21:40:55
866,2,67,2,250.99,0.07,postgres db,2025-04-18 21:40:55
866,3,80,1,761.99,0.07,postgres db,2025-04-18 21:40:55
866,4,13,2,269.99,0.07,postgres db,2025-04-18 21:40:55
867,1,101,1,339.99,0.05,postgres db,2025-04-18 21:40:55
868,1,46,1,1409.99,0.07,postgres db,2025-04-18 21:40:55
869,1,7,1,3999.99,0.2,postgres db,2025-04-18 21:40:55
869,2,106,2,449.99,0.05,postgres db,2025-04-18 21:40:55
869,3,33,1,469.99,0.05,postgres db,2025-04-18 21:40:55
869,4,55,2,2699.99,0.05,postgres db,2025-04-18 21:40:55
869,5,65,2,346.99,0.2,postgres db,2025-04-18 21:40:55
870,1,63,1,3499.99,0.07,postgres db,2025-04-18 21:40:55
871,1,106,1,449.99,0.2,postgres db,2025-04-18 21:40:55
871,2,38,1,549.99,0.1,postgres db,2025-04-18 21:40:55
871,3,30,2,999.99,0.2,postgres db,2025-04-18 21:40:55
871,4,107,2,416.99,0.05,postgres db,2025-04-18 21:40:55
872,1,62,2,3499.99,0.07,postgres db,2025-04-18 21:40:55
872,2,53,1,749.99,0.1,postgres db,2025-04-18 21:40:55
873,1,32,2,469.99,0.1,postgres db,2025-04-18 21:40:55
874,1,56,1,5499.99,0.05,postgres db,2025-04-18 21:40:55
874,2,27,2,999.99,0.05,postgres db,2025-04-18 21:40:55
874,3,73,1,749.99,0.1,postgres db,2025-04-18 21:40:55
874,4,77,2,799.99,0.07,postgres db,2025-04-18 21:40:55
875,1,5,2,1320.99,0.1,postgres db,2025-04-18 21:40:55
875,2,15,2,529.99,0.05,postgres db,2025-04-18 21:40:55
875,3,14,1,269.99,0.07,postgres db,2025-04-18 21:40:55
875,4,111,1,470.99,0.2,postgres db,2025-04-18 21:40:55
876,1,17,2,429.0,0.2,postgres db,2025-04-18 21:40:55
876,2,66,2,250.99,0.2,postgres db,2025-04-18 21:40:55
876,3,96,1,349.99,0.07,postgres db,2025-04-18 21:40:55
876,4,107,2,416.99,0.05,postgres db,2025-04-18 21:40:55
877,1,73,1,749.99,0.07,postgres db,2025-04-18 21:40:55
877,2,103,1,551.99,0.1,postgres db,2025-04-18 21:40:55
878,1,103,1,551.99,0.2,postgres db,2025-04-18 21:40:55
878,2,13,1,269.99,0.1,postgres db,2025-04-18 21:40:55
878,3,6,2,469.99,0.2,postgres db,2025-04-18 21:40:55
878,4,18,2,449.0,0.05,postgres db,2025-04-18 21:40:55
879,1,100,2,489.99,0.2,postgres db,2025-04-18 21:40:55
879,2,2,2,749.99,0.07,postgres db,2025-04-18 21:40:55
879,3,83,2,149.99,0.2,postgres db,2025-04-18 21:40:55
879,4,82,1,659.99,0.07,postgres db,2025-04-18 21:40:55
880,1,28,2,2499.99,0.2,postgres db,2025-04-18 21:40:55
880,2,95,1,299.99,0.1,postgres db,2025-04-18 21:40:55
880,3,5,1,1320.99,0.07,postgres db,2025-04-18 21:40:55
880,4,26,1,599.99,0.1,postgres db,2025-04-18 21:40:55
880,5,66,1,250.99,0.2,postgres db,2025-04-18 21:40:55
881,1,98,1,489.99,0.07,postgres db,2025-04-18 21:40:55
881,2,50,1,5999.99,0.2,postgres db,2025-04-18 21:40:55
881,3,64,2,489.99,0.05,postgres db,2025-04-18 21:40:55
881,4,67,1,250.99,0.1,postgres db,2025-04-18 21:40:55
882,1,63,2,3499.99,0.07,postgres db,2025-04-18 21:40:55
882,2,108,2,449.99,0.2,postgres db,2025-04-18 21:40:55
882,3,57,2,1999.99,0.07,postgres db,2025-04-18 21:40:55
883,1,44,1,539.99,0.05,postgres db,2025-04-18 21:40:55
883,2,5,2,1320.99,0.05,postgres db,2025-04-18 21:40:55
884,1,49,2,3499.99,0.05,postgres db,2025-04-18 21:40:55
884,2,69,2,416.99,0.07,postgres db,2025-04-18 21:40:55
884,3,46,2,1409.99,0.2,postgres db,2025-04-18 21:40:55
884,4,10,1,1549.0,0.1,postgres db,2025-04-18 21:40:55
884,5,21,2,269.99,0.05,postgres db,2025-04-18 21:40:55
885,1,106,1,449.99,0.07,postgres db,2025-04-18 21:40:55
885,2,43,1,5299.99,0.1,postgres db,2025-04-18 21:40:55
886,1,47,1,5299.99,0.05,postgres db,2025-04-18 21:40:55
886,2,30,1,999.99,0.05,postgres db,2025-04-18 21:40:55
887,1,50,2,5999.99,0.05,postgres db,2025-04-18 21:40:55
887,2,70,1,659.99,0.1,postgres db,2025-04-18 21:40:55
888,1,33,2,469.99,0.1,postgres db,2025-04-18 21:40:55
888,2,26,2,599.99,0.2,postgres db,2025-04-18 21:40:55
889,1,12,2,549.99,0.1,postgres db,2025-04-18 21:40:55
890,1,16,2,599.99,0.1,postgres db,2025-04-18 21:40:55
890,2,105,2,533.99,0.1,postgres db,2025-04-18 21:40:55
890,3,52,1,875.99,0.05,postgres db,2025-04-18 21:40:55
890,4,67,1,250.99,0.1,postgres db,2025-04-18 21:40:55
890,5,65,2,346.99,0.1,postgres db,2025-04-18 21:40:55
891,1,107,2,416.99,0.1,postgres db,2025-04-18 21:40:55
891,2,32,1,469.99,0.05,postgres db,2025-04-18 21:40:55
891,3,35,2,832.99,0.1,postgres db,2025-04-18 21:40:55
891,4,50,1,5999.99,0.1,postgres db,2025-04-18 21:40:55
892,1,36,1,832.99,0.1,postgres db,2025-04-18 21:40:55
892,2,9,2,2999.99,0.2,postgres db,2025-04-18 21:40:55
892,3,50,2,5999.99,0.07,postgres db,2025-04-18 21:40:55
892,4,88,1,189.99,0.05,postgres db,2025-04-18 21:40:55
893,1,67,2,250.99,0.05,postgres db,2025-04-18 21:40:55
893,2,45,1,869.99,0.07,postgres db,2025-04-18 21:40:55
894,1,101,2,339.99,0.2,postgres db,2025-04-18 21:40:55
895,1,106,1,449.99,0.07,postgres db,2025-04-18 21:40:55
896,1,91,2,349.99,0.05,postgres db,2025-04-18 21:40:55
896,2,10,1,1549.0,0.05,postgres db,2025-04-18 21:40:55
897,1,105,1,533.99,0.05,postgres db,2025-04-18 21:40:55
897,2,96,1,349.99,0.05,postgres db,2025-04-18 21:40:55
898,1,45,2,869.99,0.2,postgres db,2025-04-18 21:40:55
898,2,16,1,599.99,0.07,postgres db,2025-04-18 21:40:55
898,3,57,2,1999.99,0.2,postgres db,2025-04-18 21:40:55
898,4,69,2,416.99,0.07,postgres db,2025-04-18 21:40:55
899,1,59,2,2599.99,0.1,postgres db,2025-04-18 21:40:55
899,2,17,1,429.0,0.1,postgres db,2025-04-18 21:40:55
899,3,6,1,469.99,0.2,postgres db,2025-04-18 21:40:55
900,1,26,2,599.99,0.05,postgres db,2025-04-18 21:40:55
900,2,108,1,449.99,0.07,postgres db,2025-04-18 21:40:55
900,3,89,1,209.99,0.2,postgres db,2025-04-18 21:40:55
900,4,61,2,4999.99,0.05,postgres db,2025-04-18 21:40:55
900,5,28,2,2499.99,0.07,postgres db,2025-04-18 21:40:55
901,1,50,1,5999.99,0.2,postgres db,2025-04-18 21:40:55
901,2,43,1,5299.99,0.07,postgres db,2025-04-18 21:40:55
902,1,38,2,549.99,0.07,postgres db,2025-04-18 21:40:55
902,2,92,1,209.99,0.07,postgres db,2025-04-18 21:40:55
902,3,12,1,549.99,0.2,postgres db,2025-04-18 21:40:55
902,4,76,2,299.99,0.05,postgres db,2025-04-18 21:40:55
903,1,31,2,1632.99,0.07,postgres db,2025-04-18 21:40:55
903,2,48,2,1499.99,0.05,postgres db,2025-04-18 21:40:55
904,1,36,2,832.99,0.1,postgres db,2025-04-18 21:40:55
904,2,51,2,6499.99,0.07,postgres db,2025-04-18 21:40:55
904,3,92,2,209.99,0.2,postgres db,2025-04-18 21:40:55
904,4,13,1,269.99,0.2,postgres db,2025-04-18 21:40:55
905,1,67,1,250.99,0.1,postgres db,2025-04-18 21:40:55
905,2,62,2,3499.99,0.05,postgres db,2025-04-18 21:40:55
905,3,42,2,2299.99,0.2,postgres db,2025-04-18 21:40:55
905,4,20,1,599.99,0.2,postgres db,2025-04-18 21:40:55
906,1,23,2,299.99,0.2,postgres db,2025-04-18 21:40:55
906,2,28,2,2499.99,0.07,postgres db,2025-04-18 21:40:55
906,3,46,1,1409.99,0.05,postgres db,2025-04-18 21:40:55
906,4,102,2,489.99,0.1,postgres db,2025-04-18 21:40:55
906,5,22,2,269.99,0.2,postgres db,2025-04-18 21:40:55
907,1,84,2,109.99,0.07,postgres db,2025-04-18 21:40:55
907,2,65,1,346.99,0.07,postgres db,2025-04-18 21:40:55
908,1,41,1,1469.99,0.2,postgres db,2025-04-18 21:40:55
908,2,94,1,249.99,0.1,postgres db,2025-04-18 21:40:55
908,3,102,2,489.99,0.1,postgres db,2025-04-18 21:40:55
909,1,5,1,1320.99,0.2,postgres db,2025-04-18 21:40:55
910,1,23,1,299.99,0.1,postgres db,2025-04-18 21:40:55
911,1,66,2,250.99,0.05,postgres db,2025-04-18 21:40:55
911,2,106,1,449.99,0.05,postgres db,2025-04-18 21:40:55
911,3,91,2,349.99,0.05,postgres db,2025-04-18 21:40:55
911,4,49,1,3499.99,0.2,postgres db,2025-04-18 21:40:55
912,1,22,2,269.99,0.2,postgres db,2025-04-18 21:40:55
912,2,71,2,416.99,0.05,postgres db,2025-04-18 21:40:55
912,3,101,1,339.99,0.05,postgres db,2025-04-18 21:40:55
912,4,2,2,749.99,0.2,postgres db,2025-04-18 21:40:55
913,1,90,2,209.99,0.1,postgres db,2025-04-18 21:40:55
913,2,24,2,549.99,0.05,postgres db,2025-04-18 21:40:55
914,1,38,1,549.99,0.07,postgres db,2025-04-18 21:40:55
914,2,20,2,599.99,0.2,postgres db,2025-04-18 21:40:55
914,3,106,1,449.99,0.05,postgres db,2025-04-18 21:40:55
914,4,46,1,1409.99,0.1,postgres db,2025-04-18 21:40:55
915,1,64,1,489.99,0.05,postgres db,2025-04-18 21:40:55
915,2,48,1,1499.99,0.07,postgres db,2025-04-18 21:40:55
915,3,42,1,2299.99,0.2,postgres db,2025-04-18 21:40:55
915,4,2,1,749.99,0.07,postgres db,2025-04-18 21:40:55
916,1,92,1,209.99,0.2,postgres db,2025-04-18 21:40:55
917,1,41,1,1469.99,0.07,postgres db,2025-04-18 21:40:55
918,1,91,1,349.99,0.2,postgres db,2025-04-18 21:40:55
918,2,31,1,1632.99,0.1,postgres db,2025-04-18 21:40:55
918,3,4,2,2899.99,0.07,postgres db,2025-04-18 21:40:55
919,1,7,1,3999.99,0.07,postgres db,2025-04-18 21:40:55
919,2,44,1,539.99,0.1,postgres db,2025-04-18 21:40:55
920,1,76,1,299.99,0.05,postgres db,2025-04-18 21:40:55
920,2,39,2,1499.99,0.07,postgres db,2025-04-18 21:40:55
920,3,78,1,647.99,0.05,postgres db,2025-04-18 21:40:55
920,4,80,2,761.99,0.07,postgres db,2025-04-18 21:40:55
921,1,77,1,799.99,0.2,postgres db,2025-04-18 21:40:55
921,2,75,2,599.99,0.07,postgres db,2025-04-18 21:40:55
921,3,48,1,1499.99,0.1,postgres db,2025-04-18 21:40:55
922,1,68,1,449.99,0.2,postgres db,2025-04-18 21:40:55
922,2,73,1,749.99,0.2,postgres db,2025-04-18 21:40:55
922,3,86,1,149.99,0.1,postgres db,2025-04-18 21:40:55
923,1,74,2,439.99,0.05,postgres db,2025-04-18 21:40:55
923,2,6,1,469.99,0.1,postgres db,2025-04-18 21:40:55
924,1,97,2,349.99,0.2,postgres db,2025-04-18 21:40:55
924,2,36,1,832.99,0.2,postgres db,2025-04-18 21:40:55
925,1,97,1,349.99,0.07,postgres db,2025-04-18 21:40:55
925,2,62,2,3499.99,0.2,postgres db,2025-04-18 21:40:55
926,1,37,2,379.99,0.2,postgres db,2025-04-18 21:40:55
927,1,74,2,439.99,0.1,postgres db,2025-04-18 21:40:55
927,2,16,2,599.99,0.2,postgres db,2025-04-18 21:40:55
927,3,50,1,5999.99,0.1,postgres db,2025-04-18 21:40:55
927,4,3,1,999.99,0.1,postgres db,2025-04-18 21:40:55
927,5,43,1,5299.99,0.07,postgres db,2025-04-18 21:40:55
928,1,71,2,416.99,0.05,postgres db,2025-04-18 21:40:55
928,2,83,1,149.99,0.2,postgres db,2025-04-18 21:40:55
929,1,82,1,659.99,0.2,postgres db,2025-04-18 21:40:55
929,2,63,2,3499.99,0.1,postgres db,2025-04-18 21:40:55
929,3,24,1,549.99,0.05,postgres db,2025-04-18 21:40:55
930,1,56,2,5499.99,0.07,postgres db,2025-04-18 21:40:55
930,2,82,1,659.99,0.07,postgres db,2025-04-18 21:40:55
930,3,60,1,1559.99,0.1,postgres db,2025-04-18 21:40:55
930,4,65,2,346.99,0.05,postgres db,2025-04-18 21:40:55
930,5,51,2,6499.99,0.1,postgres db,2025-04-18 21:40:55
931,1,49,2,3499.99,0.07,postgres db,2025-04-18 21:40:55
931,2,76,1,299.99,0.2,postgres db,2025-04-18 21:40:55
932,1,74,1,439.99,0.05,postgres db,2025-04-18 21:40:55
933,1,77,1,799.99,0.07,postgres db,2025-04-18 21:40:55
933,2,21,1,269.99,0.2,postgres db,2025-04-18 21:40:55
933,3,75,2,599.99,0.05,postgres db,2025-04-18 21:40:55
934,1,35,2,832.99,0.05,postgres db,2025-04-18 21:40:55
934,2,48,1,1499.99,0.05,postgres db,2025-04-18 21:40:55
934,3,18,1,449.0,0.1,postgres db,2025-04-18 21:40:55
934,4,61,1,4999.99,0.07,postgres db,2025-04-18 21:40:55
934,5,56,2,5499.99,0.2,postgres db,2025-04-18 21:40:55
935,1,65,2,346.99,0.2,postgres db,2025-04-18 21:40:55
935,2,76,2,299.99,0.07,postgres db,2025-04-18 21:40:55
935,3,6,1,469.99,0.07,postgres db,2025-04-18 21:40:55
935,4,38,1,549.99,0.07,postgres db,2025-04-18 21:40:55
936,1,70,1,659.99,0.1,postgres db,2025-04-18 21:40:55
936,2,44,1,539.99,0.07,postgres db,2025-04-18 21:40:55
937,1,108,2,449.99,0.1,postgres db,2025-04-18 21:40:55
937,2,51,2,6499.99,0.07,postgres db,2025-04-18 21:40:55
937,3,58,2,4999.99,0.07,postgres db,2025-04-18 21:40:55
937,4,28,2,2499.99,0.07,postgres db,2025-04-18 21:40:55
937,5,66,1,250.99,0.2,postgres db,2025-04-18 21:40:55
938,1,4,1,2899.99,0.05,postgres db,2025-04-18 21:40:55
938,2,13,1,269.99,0.05,postgres db,2025-04-18 21:40:55
939,1,5,1,1320.99,0.1,postgres db,2025-04-18 21:40:55
939,2,107,2,416.99,0.2,postgres db,2025-04-18 21:40:55
940,1,75,2,599.99,0.2,postgres db,2025-04-18 21:40:55
941,1,25,1,499.99,0.1,postgres db,2025-04-18 21:40:55
941,2,102,2,489.99,0.05,postgres db,2025-04-18 21:40:55
941,3,11,2,1680.99,0.07,postgres db,2025-04-18 21:40:55
942,1,98,2,489.99,0.05,postgres db,2025-04-18 21:40:55
942,2,110,2,470.99,0.1,postgres db,2025-04-18 21:40:55
